,area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap1_4,dist_gap1_5,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap2_4,dist_gap2_5,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap3_4,dist_gap3_5,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap4_4,dist_gap4_5,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap5_4,dist_gap5_5,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap6_4,dist_gap6_5,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap7_4,dist_gap7_5,dist_gap8_1,dist_gap8_2,dist_gap8_3,dist_gap8_4,dist_gap8_5,class,simi,diff,avg_dis1,avg_dis2,avg_dis3,avg_dis4,avg_dis5
331,1494.0,642.0,815.5,1079.0,1475.5,1184.0,1033.0,985.5,0.0,88.75463573323165,32.005383208083494,-17.020525611519858,-59.23728046576109,-79.91940201245768,-141.9529574681739,177.91743472026914,135.85509739626673,104.38869670610896,15.524174696260024,13.892443989449804,27.018512172212592,81.00617260431454,121.82774724995944,54.48853090330111,56.63920903402519,65.43699259593154,106.1508360777248,89.0,19.209372712298546,23.40939982143925,33.13608305156178,103.1746092796091,84.1486779456457,19.235384061671343,25.495097567963924,43.840620433565945,67.35725647619564,74.10802925459562,9.219544457292889,15.297058540778355,31.400636936215164,84.00595217006948,61.71709649683789,5.385164807134504,15.652475842498529,25.238858928247925,72.18032973047436,76.10519036176179,6.324555320336759,11.04536101718726,18.027756377319943,77.78174593052023,74.95331880577403,5.0,14.866068747318506,24.08318915758459,89.09545442950498,Unrecognizable,0.7337,35.86159966264933,85.375,17.125,21.5,33.25,84.875
60,3254.5,3384.5,3504.5,3390.5,3394.5,3427.5,3569.5,3436.5,3420.25,72.71850162818336,29.898901838614567,-18.799885158652657,-63.94650468950905,-104.79676224505737,-154.9164059938091,164.74488129694222,117.12130340415868,97.0051545022222,18.110770276274835,7.615773105863909,17.46424919657298,95.00526301210895,94.06912352095134,13.038404810405298,1.4142135623730951,10.04987562112089,93.34880824091972,94.0,13.341664064126334,5.0990195135927845,12.16552506059644,92.02173656261871,87.72684879784524,13.038404810405298,1.0,14.212670403551895,91.93475947648965,85.0,12.649110640673518,1.4142135623730951,9.486832980505138,85.05292469985967,89.1403387922662,8.48528137423857,0.0,10.295630140987,89.80534505250787,98.00510190801292,13.0,1.4142135623730951,14.866068747318506,97.0051545022222,92.63368717696602,13.41640786499874,2.8284271247461903,12.36931687685298,96.16652224137046,Complete,0.9106,16.20574665127379,92.0,11.375,2.25,12.25,92.25
358,1005.0,818.5,1097.5,684.0,849.0,693.0,995.5,756.0,0.0,82.8749836510982,43.025065989118026,-1.5481576989779675,-62.9044475062482,-94.18491612511842,-155.6589100633075,160.86635679409451,109.23067237566129,77.23341245859851,12.041594578792296,14.317821063276352,22.09072203437452,91.08786966440702,127.40486646906388,82.15229759416349,60.90155991434045,59.36328831862332,118.06777714516352,83.02409288875127,7.615773105863909,10.295630140987,21.213203435596427,85.0235261559999,151.34397906755325,72.13875518748573,13.152946437965904,11.6619037896906,85.7962703152066,97.082439194738,43.93176527297759,18.0,16.1245154965971,79.02531240052139,94.06912352095134,42.01190307520001,29.8328677803526,24.08318915758459,86.2670273047588,87.02298546935747,21.587033144922906,16.1245154965971,15.033296378372908,88.20430828479978,92.31467922275417,30.066592756745816,9.433981132056603,29.206163733020468,73.10950690573696,Unrecognizable,0.7437,47.91239833096832,101.0,38.0,21.125,24.625,88.125
365,1252.0,1525.5,4286.0,1526.0,469.0,1394.0,3231.0,806.5,0.0,81.98290692634467,37.874983651098205,-24.70243022777131,-72.34987578006988,-91.31691240579326,-156.25050550713323,162.89727103094762,112.89055165624832,69.18092222571191,10.295630140987,10.816653826391969,15.264337522473747,81.04936767180853,51.884487084291386,15.0,21.470910553583888,28.844410203711917,73.66138744281159,48.66210024238576,10.198039027185567,6.324555320336759,29.27456233660889,64.07027391856539,133.06013678032951,33.97057550292606,36.359317925395686,57.706152185014034,117.6860229593982,50.59644256269407,11.704699910719626,13.601470508735444,19.313207915827967,50.48762224545735,77.10382610480494,14.560219778561036,9.0,27.202941017470888,83.73768566183328,84.0535543567314,3.605551275463989,2.0,8.94427190999916,63.28506932918696,96.93812459502196,13.038404810405298,6.4031242374328485,1.4142135623730951,53.41348144429457,Unrecognizable,0.7615,24.48759939015,76.0,13.5,12.875,23.0,73.0
360,524.5,874.0,1012.5,555.5,712.0,592.5,1943.0,825.0,0.0,82.6004053401129,45.88140399658214,5.572197803963795,-57.171458208587474,-110.55604521958348,-154.79887635452494,164.6498635075756,115.86635679409451,64.03124237432849,23.345235059857504,17.08800749063506,15.231546211727816,34.48187929913333,118.10588469674153,9.055385138137416,10.295630140987,22.02271554554524,87.72684879784524,83.09632964216891,25.55386467836128,21.95449840010015,26.92582403567252,95.0210502993942,87.80091115700337,45.27692569068709,42.42640687119285,43.86342439892262,91.96738552334736,114.15778554264269,64.1248781675256,50.00999900019995,41.10960958218893,120.06664815842908,96.93812459502196,57.28001396647874,51.85556864985669,66.21933252457322,89.80534505250787,92.04890004774636,31.95309061734092,14.212670403551895,8.94427190999916,79.05694150420949,73.0,8.06225774829855,5.385164807134504,13.038404810405298,46.09772228646444,Unrecognizable,0.7818,39.3229525965457,90.875,30.625,26.25,29.25,80.125
131,3590.0,3426.5,3489.0,3347.5,3494.5,3648.5,3672.0,3467.0,3516.875,74.64986350757557,26.56505117707799,-19.29004621918873,-66.29735404903377,-112.24902365721238,-152.87869659584135,166.26373169437744,117.64597536373869,93.0,16.76305461424021,3.1622776601683795,21.18962010041709,92.00543462209176,96.87620966986684,8.48528137423857,3.605551275463989,7.810249675906654,96.16652224137046,101.00495037373167,13.341664064126334,1.0,8.94427190999916,99.0,93.38094023943002,8.602325267042627,3.605551275463989,12.529964086141668,100.7670581092849,89.08984229416954,10.198039027185567,4.0,10.198039027185567,94.02127418834527,94.76286192385707,11.40175425099138,5.0,10.63014581273465,90.60905032059436,96.04686356149271,9.0,1.4142135623730951,10.198039027185567,95.0473566176356,91.93475947648965,10.63014581273465,3.1622776601683795,11.180339887498947,89.80534505250787,Complete,0.9654,10.98380981626212,94.125,9.625,2.875,11.125,94.375
366,1990.5,463.0,941.5,3617.0,3062.5,690.5,1755.0,1872.5,0.0,70.86635679409451,57.03059609653788,-11.469530332866904,-64.05770451012833,-113.83874018317172,-145.84030545433058,160.4268741695898,110.67442476087388,104.01922899156676,28.284271247461906,23.021728866442675,38.2099463490856,127.3184982632139,68.01470429252781,11.40175425099138,25.612496949731398,35.0,85.58621384311844,83.05419917138447,27.16615541441225,28.0713376952364,26.0768096208106,101.31633629380802,95.67131231461184,12.206555615733702,13.45362404707371,23.021728866442675,88.61715409558128,46.87216658103186,11.180339887498947,19.235384061671343,26.40075756488817,62.24146527838174,134.3800580443393,76.69419795525604,77.83315488916018,74.95331880577403,105.41821474489122,81.15417426109393,14.422205101855956,17.804493814764857,21.633307652783937,85.32877591996736,102.9417310909429,40.80441152620633,26.1725046566048,40.22437072223753,94.92101980067427,Unrecognizable,0.7563,25.728790072737205,89.125,27.75,28.5,35.375,93.375
302,1319.5,2958.5,2836.5,3380.0,1376.5,1313.0,1650.0,1479.0,0.0,74.66671520694645,27.050597007086125,-9.323591778138011,-52.1250163489018,-110.69545073406329,-150.35013649242444,165.25643716352928,113.9624889745782,66.09841147864296,13.0,14.142135623730953,17.029386365926403,52.20153254455275,76.38062581571324,2.0,5.0,16.0,39.395431207184416,63.00793600809346,4.242640687119285,7.071067811865476,19.313207915827967,59.682493245507096,63.6553218513582,10.0,6.0,10.0,93.34880824091972,81.61494961096282,11.180339887498947,8.06225774829855,13.038404810405298,68.18357573492314,69.52697318307479,29.0,5.0990195135927845,20.615528128088304,77.78174593052023,72.00694410957877,20.615528128088304,4.47213595499958,24.04163056034261,83.05419917138447,98.29038610159184,32.526911934581186,12.529964086141668,30.4138126514911,68.24954212300622,Broken,0.7032,20.71893100114672,73.5,13.125,7.625,18.625,67.375
231,3413.5,3442.5,3228.0,3318.5,3290.5,3492.0,3178.5,3342.5,0.0,74.82708465447475,29.1676133795778,-17.744671625056935,-58.3924977537511,-98.74616226255522,-151.60698057861703,163.88658176691072,112.32865637801916,80.05623023850174,11.6619037896906,14.317821063276352,7.810249675906654,92.19544457292888,91.92388155425118,14.7648230602334,8.06225774829855,3.605551275463989,94.76286192385707,89.80534505250787,8.0,7.810249675906654,14.142135623730953,69.35416353759881,67.35725647619564,12.16552506059644,9.055385138137416,19.1049731745428,89.8276126811795,88.2779700718135,6.4031242374328485,14.317821063276352,22.825424421026653,82.37718130647589,102.59142264341595,11.180339887498947,6.324555320336759,19.4164878389476,97.67292357659824,95.1892851112981,11.180339887498947,3.0,23.194827009486403,94.19129471453292,77.89736837660179,12.16552506059644,9.486832980505138,15.0,80.62257748298549,Incomplete,0.8166,10.982051772285532,86.125,9.625,8.75,15.25,87.125
65,3590.0,3426.5,3489.0,3347.5,3494.5,3648.5,3672.0,3467.0,3516.875,73.73979529168804,31.6075022462489,-13.392497753751098,-64.59228189105153,-108.43494882292202,-154.9831065219,161.17528998175993,116.565051177078,91.02197536858888,17.46424919657298,2.0,16.492422502470642,94.02127418834527,96.93812459502196,8.06225774829855,1.0,10.0,94.847245611035,93.00537618869136,13.0,1.4142135623730951,13.0,92.0869154657707,91.96738552334736,11.40175425099138,2.23606797749979,12.806248474865695,90.55385138137416,91.00549433962765,14.560219778561036,1.0,15.297058540778355,94.13288479590966,88.41379982785493,11.180339887498947,2.23606797749979,9.433981132056603,94.06912352095134,94.00531899844816,11.180339887498947,3.0,9.219544457292889,96.0,89.80534505250787,12.806248474865695,1.4142135623730951,13.41640786499874,89.8276126811795,Complete,0.9654,16.602036708135604,91.625,11.125,1.625,12.125,92.875
354,752.5,594.5,942.5,2761.5,479.0,698.0,866.5,839.5,0.0,77.0053832080835,37.11686068327028,1.6365770416167182,-54.727578551401606,-105.94539590092286,-153.434948822922,163.17859010995917,120.52970589993411,88.05112151472007,31.064449134018133,42.04759208325728,46.2709412050371,97.41663102366044,64.38167441127949,44.204072210600685,36.89173349139343,41.77319714841085,91.2414379544733,118.27087553578016,60.01666435249463,33.37663853655727,24.020824298928627,98.04590761474952,71.84010022264724,22.67156809750927,8.94427190999916,8.246211251235321,67.35725647619564,121.1486689980538,74.00675644831355,55.00909015790027,57.21887800367987,120.06664815842908,111.07204868912793,46.75467891024384,64.53681120105021,84.1486779456457,131.24404748406687,105.00476179678712,47.67598976424087,34.0,33.06055050963308,98.08159868191385,86.31338250816034,19.697715603592208,21.93171219946131,37.64306044943742,110.34491379306978,Unrecognizable,0.72,30.262925595521,95.5,41.25,36.625,41.25,101.5
119,3399.5,3419.5,3276.5,3194.5,3272.0,3514.0,3371.5,3493.5,3367.625,78.23171106797936,28.07248693585296,-16.460014812040036,-65.13630342824813,-112.89055165624832,-156.80140948635182,161.22196677755446,117.47443162627712,94.13288479590966,18.68154169226941,5.0990195135927845,20.09975124224178,95.00526301210895,91.93475947648965,15.231546211727816,2.0,12.206555615733702,101.11874208078342,88.0056816347672,11.04536101718726,3.0,12.041594578792296,89.0,91.21951545584967,12.206555615733702,1.0,11.40175425099138,89.27485648266257,95.0210502993942,17.08800749063506,4.47213595499958,13.341664064126334,96.04686356149271,89.09545442950498,12.529964086141668,2.0,14.317821063276352,91.92388155425118,88.0,12.649110640673518,2.23606797749979,10.44030650891055,91.0,79.93122043357026,9.848857801796104,3.1622776601683795,10.816653826391969,88.52683209061533,Complete,0.9669,13.656786022957077,89.375,12.0,2.75,12.75,92.5
5,3391.5,3461.5,3396.0,3434.0,3452.0,3493.5,3402.0,3355.0,3423.1875,72.89727103094764,28.85566121971652,-16.587338556927413,-61.85839876773828,-107.74467162505692,-155.4622715234222,160.4975514933378,112.7824057304817,91.0,7.280109889280518,2.0,8.06225774829855,89.00561780022652,92.63368717696602,11.180339887498947,2.8284271247461903,12.083045973594572,96.89685237405806,91.00549433962765,12.083045973594572,3.1622776601683795,14.560219778561036,90.0222194794152,85.56284240252891,7.615773105863909,2.23606797749979,9.848857801796104,91.96738552334736,86.02325267042627,15.297058540778355,3.605551275463989,11.31370849898476,87.02298546935747,89.80534505250787,11.6619037896906,2.0,9.433981132056603,91.2414379544733,91.00549433962765,8.54400374531753,1.4142135623730951,8.0,93.0,87.11486669908874,13.41640786499874,4.0,13.038404810405298,92.63368717696602,Complete,0.9496,13.442176030569293,89.0,9.625,2.375,10.5,91.125
181,3463.0,3417.0,3309.0,3362.5,3465.5,3494.5,3353.5,3313.5,3397.3125,74.05460409907715,27.64597536373868,-15.1540680503126,-64.91640599380908,-107.74467162505692,-148.67130713219584,163.41266144307258,123.07067782276168,95.0210502993942,18.027756377319943,7.280109889280518,16.0,96.00520819205592,96.87620966986684,11.180339887498947,6.324555320336759,9.055385138137416,93.38094023943002,97.082439194738,11.04536101718726,1.4142135623730951,11.704699910719626,92.0,82.87943049997388,10.63014581273465,1.0,14.422205101855956,85.7962703152066,85.00588214941364,10.770329614269007,0.0,9.848857801796104,85.0235261559999,93.43446901438462,18.788294228055936,0.0,11.6619037896906,91.2414379544733,96.00520819205592,14.142135623730953,2.8284271247461903,12.041594578792296,92.00543462209176,83.48652585896721,8.54400374531753,3.0,8.06225774829855,86.97700845625813,Complete,0.917,12.911939758182466,90.875,11.0,2.5,11.25,90.0
161,3502.5,3408.0,3422.5,3347.5,3452.0,3393.5,3402.0,3366.5,3411.8125,72.89727103094764,31.159304508344384,-14.620873988631656,-62.850318302216834,-113.9624889745782,-157.55724663470565,160.55996517182382,123.6900675259798,89.00561780022652,3.605551275463989,0.0,12.529964086141668,95.0210502993942,91.93475947648965,10.44030650891055,3.1622776601683795,13.038404810405298,89.10667763978185,91.02197536858888,7.615773105863909,1.4142135623730951,8.94427190999916,88.05112151472007,89.80534505250787,10.0,1.0,10.816653826391969,95.77577981932592,87.00574693662483,13.0,5.0990195135927845,11.40175425099138,89.05054744357274,88.3911760301898,12.041594578792296,3.1622776601683795,13.892443989449804,88.52683209061533,89.00561780022652,11.6619037896906,1.4142135623730951,8.94427190999916,88.0056816347672,83.54639429682169,12.806248474865695,2.23606797749979,13.892443989449804,84.38601779915912,Complete,0.9673,16.330270921782926,88.375,8.5,2.0,11.0,89.5
202,5551.5,4284.0,3699.0,2336.5,2672.5,4884.0,4448.5,5968.5,0.0,75.37912601136834,25.513870427534243,-13.76078511179124,-56.59217541029108,-100.38885781546962,-143.29714496983686,170.21759296819272,126.19320730556468,87.00574693662483,15.132745950421556,8.06225774829855,15.0,90.0222194794152,88.52683209061533,10.770329614269007,8.94427190999916,22.360679774997894,86.37129152675674,84.38009243891595,17.69180601295413,8.06225774829855,12.36931687685298,76.0,78.5175139698144,18.788294228055936,5.0,13.45362404707371,76.05918747922567,70.0,15.297058540778355,5.0990195135927845,10.44030650891055,61.00819617067857,65.79513659838392,13.892443989449804,5.385164807134504,12.806248474865695,70.00714249274856,79.02531240052139,11.04536101718726,4.47213595499958,12.0,82.00609733428362,85.14693182963201,12.36931687685298,10.198039027185567,12.806248474865695,83.43860018001261,Incomplete,0.7496,16.868486913332486,79.5,13.0,6.625,13.5,78.0
294,1717.0,1159.0,948.5,3622.5,1365.5,1596.5,1287.0,1240.5,0.0,87.27368900609373,34.5085229876684,5.477368728828878,-61.82140989004083,-101.63363399894044,-149.48976259388445,163.11320887605598,119.95360816780148,75.0,18.110770276274835,13.92838827718412,12.041594578792296,58.215118311311535,79.20858539325141,34.0,26.87005768508881,33.60059523282288,91.93475947648965,82.00609733428362,30.59411708155671,34.23448553724738,46.17358552246078,110.3856874780422,58.05170109479997,14.866068747318506,7.615773105863909,10.04987562112089,56.63920903402519,80.09993757800315,43.0,24.35159132377184,21.095023109728988,100.07996802557444,97.62171889492625,25.55386467836128,9.433981132056603,41.6293165929973,100.4987562112089,92.0869154657707,24.73863375370596,7.280109889280518,6.708203932499369,93.00537618869136,78.87331614684399,33.83784863137726,22.360679774997894,37.53664875824692,97.83659846908007,Broken,0.807,18.852763864945825,80.125,25.5,17.75,25.75,88.125
228,3471.0,3382.5,3372.5,3329.5,3404.5,3288.5,3362.5,3438.5,0.0,78.05582281155367,26.56505117707799,-2.602562202499806,-62.447188423282206,-103.76078511179124,-155.13630342824814,168.23171106797935,117.59729586864374,85.14693182963201,15.231546211727816,3.1622776601683795,7.280109889280518,78.5175139698144,92.63368717696602,10.770329614269007,8.54400374531753,13.41640786499874,89.80534505250787,95.03683496413376,14.317821063276352,10.04987562112089,26.68332812825267,81.09870529176159,94.76286192385707,19.4164878389476,14.317821063276352,17.0,87.72684879784524,103.23759005323592,14.866068747318506,5.385164807134504,8.54400374531753,82.03657720797473,89.8276126811795,10.0,2.0,9.219544457292889,76.36753236814714,92.13576938409967,16.492422502470642,5.0990195135927845,7.810249675906654,79.1012010022604,94.76286192385707,8.54400374531753,4.123105625617661,10.04987562112089,102.30347012687302,Incomplete,0.9752,13.221622133052552,93.0,11.875,6.375,12.125,84.25
20,3473.5,3471.5,3392.0,3398.5,3302.0,3390.5,3365.0,3460.0,3406.625,71.91655461695134,27.072080237992765,-18.43494882292201,-64.4400348281762,-103.78159723565363,-152.9494029929139,164.8459319496874,113.6293777306568,90.00555538409837,9.486832980505138,1.0,9.486832980505138,89.02246907382428,94.76286192385707,14.317821063276352,3.1622776601683795,13.41640786499874,94.04786015641186,92.02173656261871,10.770329614269007,1.4142135623730951,8.94427190999916,92.00543462209176,89.1403387922662,14.7648230602334,1.4142135623730951,14.317821063276352,92.65527507918802,84.09518416651456,13.892443989449804,5.830951894845301,13.152946437965904,86.00581375697809,89.10667763978185,15.524174696260024,1.4142135623730951,9.486832980505138,90.52071586106683,90.08884503644168,9.219544457292889,1.4142135623730951,9.055385138137416,89.0,84.38601779915912,8.94427190999916,1.0,6.708203932499369,84.8999411071645,Complete,0.8978,11.88145142698094,89.0,10.5,1.75,10.125,89.5
